"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"
"11"	0.0827636398564583	0.424571223215094	4.77955109077023	0.376981209485378	0.965216441980085	11.9345497680983	0.279249015208651	0.309255576327499	0.401531402109158	1.16113284016432	2.90047122835943	0.383465469522805	8.90944275902708	2.3680654730962	0.233374190464733	1.43846480616139	0.826299104823395	1.1144261917574	3.59804463479305	0.591724494028682	0.67696143220188	0.998932040633173	1.74264222953158	0.37716199103961	0.460452782444257	0.107077552319619	0.403750291538931	0.221030112253548	9.03315416257405	2.62958375240558	7.32565493221894	9.29384091802163	0.715824449396634	3.06273417218546	0.465417045125766	1.72711389893934	0.126196151961894	0.451055070579648	9.79742801294364	2.64446567276234	1.94588545035992	3.34975454014646	2.38904577557767	0.163325865289581	0.359358332557309	0.629404902057414	0.978631462173499	0.881407039625574	2.06061973908476	0.350927114521814
"12"	5.21260955368668	1.17744364776555	0.434690609944716	0.376655076617651	1.68616231896524	3.1180390344049	1.15702107094104	0.355832926109804	1.5887713677304	6.42808378839736	1.64714077407113	4.18168416104019	2.18048109162539	1.0629209359486	0.350427772006623	1.15248120972223	0.232114742899978	0.190798411412493	2.89063500164804	1.26832527413405	0.675396063336038	0.627498132792572	1.02068476641192	1.48767133317967	2.20199272373502	0.643454873652997	3.21976471206287	0.758451541007598	0.742477317230308	0.404633418895406	0.573626133777957	2.09548357481957	0.704999473167577	0.955344484633088	2.08124513818899	3.20097539007935	0.277775730981419	1.28543564967961	1.58613897557552	0.322403840850447	5.39507916217356	0.524297998565957	0.486088528939727	0.942570801895308	1.08538358942021	5.25313017747167	0.513708484398582	0.379354462910718	5.96909454754999	0.666721188462958
"13"	0.524074478206676	0.75802665421999	1.91593962357245	0.269173537155925	0.314487028424962	1.70683492853982	0.455634490916399	0.181481342286587	1.25594685724473	1.42576707681439	5.78643867578292	1.37275699657592	2.92305958718458	0.680646723922302	0.237047306441785	0.678681712001653	1.03246179978571	0.186847734694229	5.7257284291742	1.21259541610928	1.92366166269222	0.31589550533149	1.71980505714357	0.182090799922949	1.05037312427096	0.812711761128793	0.398084885705797	6.78303225769836	1.56744665756281	0.513813266682094	0.979651105249638	3.97115141102142	0.527129856638181	0.521396649266761	0.263789987334425	0.241917986702332	0.655521476534393	0.391798815919854	4.62531955834235	0.188105365309587	0.579233880411409	0.354122837486295	0.110083122708919	0.656772608634922	0.375254326955446	0.753490907379257	0.207255141737031	2.98632437660233	0.910857487557315	0.729765137747398
"14"	0.838988522986667	0.0824469199829344	0.975451567010336	2.98692411625424	0.773368079587879	0.568809156279337	1.04045161681536	0.85673776003478	0.628327802379006	0.300675453864316	1.06215008577451	2.80430103927915	0.374338820154983	0.283918506464773	11.7363175419912	2.41132847053888	0.202013802763176	0.614875068745539	0.52182694628568	4.4221222102939	1.66927013842364	0.582826747172045	1.44801775711064	0.706369098075713	0.234912570716116	0.917034345244043	3.99732214826812	1.91576616576911	4.35673237910465	0.0623367386576566	0.689475020113201	0.509664070679975	5.38722646039599	0.765663539238784	1.34465934150057	1.20439679808713	1.93924161483657	0.606554262117973	0.115280178558306	0.688820773130946	2.74203786124203	2.52729691023024	0.995023170505972	0.70010841370913	2.40036402214917	0.23001542674933	0.335977059418083	1.75876998546866	0.696885756047566	5.04833476729644
"15"	2.48605389537426	0.440208717736999	1.59345344001127	2.10492762473972	3.6000493954888	1.23922797731401	0.211880171377511	0.59478446513987	0.169989755900269	0.950771190401728	0.599295806877434	0.34863237772081	0.778093982026133	0.414225251584079	3.75622728509903	0.17286448036395	0.80940218282871	3.33177142620848	0.95291760982807	0.618308111194434	1.17329211540502	0.524325022967996	2.87651723795695	6.66180173681013	2.2694105286413	3.36235777323197	0.135666118034578	1.60224133459745	1.162097882856	0.35707133101794	0.229559702172882	0.256026742791976	0.538008386152013	0.476358295485236	4.16412106609417	0.637130079023592	1.17279312475249	4.08898349101811	0.959901302774563	0.413747799018499	1.00998100410565	1.06412129071196	0.882542454565857	3.19825421734506	5.47426992911995	0.299128674885807	0.385606576013746	1.48429511965418	1.54279087272225	1.21220548048658
"16"	0.981046738383842	0.530680714001531	1.66511935425612	0.95598598880863	1.24950608644645	1.15684307252959	2.00455227994551	1.35749955507713	4.26973760559464	0.555719926484397	1.19340243661177	1.48876405273761	2.24097157565858	2.20448411946975	0.745977713448598	0.248081400149542	2.09910028327569	2.76178696445622	0.809049662520269	1.86357321198097	0.399498257044965	0.473270078867893	0.438157023779259	0.348675592117933	0.401851581140208	14.5790243794474	0.604457558571228	0.354744519425899	1.55953847484526	0.253851615083135	1.28289392202325	0.428557438949904	2.08249866502992	1.81712390124651	0.962451141543702	1.22734087630298	3.71595018951029	0.559215949132287	0.265291667581419	1.03754306240346	0.639179944365354	0.153472014237022	0.249884021872165	1.18700623386841	1.17523939035381	0.475515936757705	0.170112927401858	0.666638716329874	1.97392141863519	0.448744098016539
"17"	1.90004039685039	0.9416340956115	0.431967601878224	1.03770804167537	0.667583338743106	0.392524499934663	2.87940865207279	1.93462433328331	1.59209679115082	0.0990522307624267	0.631048584836644	0.527085318983619	1.11536810606959	1.57047999205953	0.596671971904299	1.30780761987708	1.05948252628643	0.60772337938631	0.9108252940618	1.56470666719841	0.460238173445044	1.6777970670984	0.314982757677177	2.95199407019999	2.10859377495998	0.822443687028007	0.698380125312445	1.17525136586587	0.783770217916279	0.0918679546961866	2.37427182164057	0.267147052370829	1.73104191227214	0.388020305001303	1.19125605968962	0.567971811354704	1.98793250340119	3.53172528854589	1.85289651536391	0.852130655107363	0.809323588251454	1.14502695152034	37.2297249253154	0.111766344695915	1.78853476031562	1.47421464946173	0.190600170026262	0.397166785901543	0.179305857436399	3.53952864859604
"18"	0.776877574132457	0.912883342749506	1.03074692212374	1.15203620861769	4.8258041542006	3.93279723563026	4.08375272602236	0.948773821587333	0.78430087319147	1.32381357976528	0.305852249496267	0.407620620930634	1.14574311673589	1.58928561707567	0.430212960034675	0.62686500765537	4.22928630084626	0.394514340304074	0.959944803644062	1.63225917198757	0.43207056435578	1.29114593096723	17.831594557111	0.408304778060846	3.55215607016488	2.31725119640204	1.33467169331593	2.79885488177097	0.409094700098121	0.256467290915671	0.511801239127353	1.1630210354029	1.19520176110805	0.224855460356098	0.849317799279035	0.327711819165169	19.0845657493603	0.955563473655064	3.27941546245424	0.35995061692678	0.141771108667364	2.07389692844131	1.46792485546448	1.12902056251342	0.48177323684862	0.660474997861192	0.618226732636195	0.947105964860157	12.1667759062294	1.74932426607524
"19"	0.150711769831688	3.53320173999607	0.365586369317317	0.103229033928654	0.902771120658334	0.323346628686615	1.82898074543762	0.637609030984306	0.54597497154092	1.41472702014746	1.1769083302228	2.31065904113526	6.17168317565518	0.399897009290326	0.7288226370722	2.12180459436094	0.782463625680869	0.52920504990284	1.52068815091609	0.29458948865234	0.787462648873224	1.45939446142602	0.621946949255202	2.71930193872731	2.06913058200282	0.24166214219564	0.641818613005746	0.88569425321191	0.214818830133496	0.541061540790312	1.04655049927335	0.143178729424969	0.36582660830875	4.03879823748728	0.426490886779979	2.46672823920199	0.538369532332163	0.667570695058796	1.06488080563533	2.5386350119598	0.939416939321573	0.489293802117993	5.41544316931795	0.276363610502378	0.246359575623543	1.65347490843336	0.723272124990062	1.16797144680823	2.90314736476961	0.528470094778315
"20"	0.526877749128645	0.480153767126335	0.34483502859426	1.61449752849877	2.68893327011651	0.414166997699393	1.1784782210253	6.25667616102488	1.47323139494577	0.26078245301775	0.653753040677674	0.222904870530803	0.673888357450924	1.0940365687866	0.287409520030174	0.488405401321476	0.749281348646471	0.556111904255678	2.12378643129248	1.17683405081483	17.7141510099435	1.454216684682	1.24116319523104	1.40754239604292	0.125890703950683	1.14920476527491	2.1421558515564	7.19731754498742	2.18553943661109	2.67139808931492	0.279566525419187	0.27308413615516	0.271124704855049	0.517847124534802	2.54555655424352	0.666527379767623	1.3693220041615	0.474163446364233	0.721246478659035	0.306220718286189	2.46521607519462	0.867713929692526	0.195669106506736	0.457872696818146	0.36482494011511	0.252332109859732	0.228627411271938	1.12003629264753	0.221062709743182	0.535472472006168
